growthfactor,aov,monthlyorders,instoreorders,instorerevenue,ubereatsorders,doordashorders,selfdeliveryorders,ubereatsrevenue,doordashrevenue,selfdeliveryrevenue,cogsrate,opexrate,commissionrate,deliveryradiuskm,deliverycostperorder,sd_deliverytotalcost,instorenetprofit,ubereatsnetprofit,doordashnetprofit,selfdeliverynetprofit,instoreshare,ue_share,dd_share,sd_share,cuisinetype_Chicken Dishes,cuisinetype_Chinese,cuisinetype_Indian,cuisinetype_Japanese,cuisinetype_Kebabs/Mediterranean,cuisinetype_Pizza,cuisinetype_Thai,segment_Full-service,segment_Ghost Kitchen,segment_QSR,subregion_North Shore,subregion_South Auckland,subregion_West Auckland
0.9582149689532129,1.5305002993549774,-0.3659956073059487,0.6350878881591914,0.8544065798034481,-0.7506274466446701,-0.72538911995583,0.14821865875510828,-0.37636035094554776,-0.3427061545514278,0.4615704953842531,-0.20287282709921103,-0.2627362478479148,0.5424023126959664,0.5341445218433675,0.5360080077589983,0.5482397464279195,1.215350641390529,0.13435273786738483,0.1332603640640822,0.27282496347150037,1.0583439529204313,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6857100646877468,0.900185997017094,-0.5625800960812135,-1.3585891780846489,-1.2035503334888729,-0.41289058822709246,-0.3689329255163208,0.44131908293407246,-0.1603377810108259,-0.1107525094348328,0.6280951276602816,-0.3147003006616,-1.626501026988308,-0.5733215470158075,-0.12406020742256928,-0.12597196870290847,0.3979286985036918,-0.666544101629479,1.07948241669,1.1011337883065035,1.1460367582938509,-1.2262111921503822,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07690662440622635,-1.4999431969385462,0.3871835183631378,-0.7200413895291733,-0.9536615860352279,0.5362664449119618,0.6140220349077802,1.0954584349317922,-0.03132160669053575,0.025399124182002308,0.7258012473748333,-0.32654591630531943,-2.5564575647919514,1.6581261724077403,0.9729476746873253,0.9748486663123972,1.4203306175530457,-0.3799814100699208,1.3621745348918426,1.3920361403307389,1.2641277096666281,-1.147433428527251,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.07690662440622635,-0.1944523643383758,0.7590361055645422,0.7662670155193294,0.7368124007013315,0.4198054592507282,0.4844016005661405,1.0281937868282043,0.33225623243388347,0.39234675526561297,0.9726484166672796,-1.121918274154048,-0.5730040518006346,-1.1311834768716913,1.1923492511093043,1.1905500069572883,1.4588704841645137,1.552846001453362,1.1564112286668737,1.177683727264837,1.0030637848345805,0.19178855306598483,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.6857100646877468,0.9943966756583438,0.45350117722708255,-1.5671390490759518,-1.3987061453148986,0.7342501205360591,0.8084526864202398,1.2089728142675165,1.0800438046008076,1.1629826596646453,1.3934259358417558,-0.3365080926748669,-1.385624140862632,-0.5733215470158075,1.631152403953262,1.6293906655106871,1.7488533204961494,-0.789105083724293,1.4793438222785227,1.5076436151841803,1.6651570082029563,-1.462544483019777,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9582149689532129,1.5641469702982804,-0.455998144335588,0.16304489480720297,0.3934581715921186,-0.6399895102664981,-0.6065703884759935,0.2536109307887067,-0.2447324899003613,-0.20163051733651527,0.570393849740541,-0.4280185367693091,0.2598181411831014,-1.1311834768716913,-1.440469665954443,-1.4424939443631057,-0.9853406647158268,0.3171015558576397,0.18514276642265584,0.18562546152474024,0.5593734968657746,0.11301078944285325,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.07690662440622635,0.9988828984507833,-1.1191747329750352,0.4677215652926165,0.6182069492577343,-1.5018008041596271,-1.4923100231438648,-0.749375062627077,-1.2899533774127958,-1.2766050536566025,-0.5138974015833953,1.4380786914914918,1.2188216559289118,1.1002642425518534,-0.5628633602665272,-0.5648126272563078,-0.7578182244038537,-0.5598648179153272,-0.812166164931031,-0.8344007054725058,-0.8949609633821087,2.2400104072674045,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5175607966797197,-1.3855445157313135,2.0380195265120475,1.7925923320131376,1.5446360205148884,0.9322337961601563,1.0136850407945026,1.3161391223134906,0.32611582203831035,0.38728938212262554,0.9699972264196036,1.5152775151592186,0.7283273617887098,-1.1311834768716913,0.5341445218433675,0.5360080077589983,1.3827634607816304,0.6860266116263282,-1.103180803381747,-1.1308242798484056,-0.8318920231298694,1.8461215891517466,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6857100646877468,-1.7040663339945856,0.2782330788009429,0.8610947266896102,0.5686867282246191,-0.16832251833850176,-0.12049375969484473,0.6318007894694124,-0.6428558869478176,-0.6116538440351621,0.22068823848057992,-0.7961054678031295,-0.5236467786338819,0.5424023126959664,0.09534136899940965,0.09716734920559936,0.666213983972796,1.0553162666963627,0.4371522701682003,0.44314093479852606,0.27307559678441634,0.822010662051037,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5175607966797197,1.5888211956567027,-0.9273272198329094,0.0987791670435647,0.3332550160804459,-1.134948699326741,-1.114250422980749,-0.26912368127306335,-0.7961304194717811,-0.7674081333628707,0.06534649114793277,-0.012578581658517071,-0.1627947615035392,-0.5733215470158075,0.9729476746873253,0.9748486663123972,0.4447112348369932,0.26904860387007973,0.1018320732277196,0.10073076912607053,-0.13957348874858308,0.5856773711816423,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6857100646877468,-0.4389515065263794,-0.6952154138091029,-1.8753070665651543,-1.9212610984262022,-0.5060593767560794,-0.4661482512725506,0.3609823597656673,-0.5885178545053409,-0.5536327572175103,0.2685799042207973,0.2254924188146789,-1.9945800349378227,-0.015459617159920586,1.631152403953262,1.6293906655106871,1.1428441989598215,-0.9767872088289972,0.7812609117063612,0.795571096590669,0.33370752801532527,-1.3837667193966452,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5175607966797197,-0.45465328629992097,1.0645710339020018,1.3573067340114267,1.2769298149293236,0.3208136214386796,0.38718627480991075,0.969373820242691,0.15238906584425865,0.21130293283206797,0.8572254256908656,-0.8761134350544283,-0.5453345989966037,-0.015459617159920586,1.1923492511093043,1.1905500069572883,1.4168501938411013,2.850819514244909,0.7759305661745971,0.7903251488576772,0.7288869383757249,1.3734550074129577,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.07690662440622635,0.7184939739232553,0.6192953243869443,0.7528052505885854,0.859859479729424,0.27422922717418613,0.3331777605008942,0.9365128021893123,0.5005828196541128,0.5644094725449182,1.0743423677094184,-0.5190876148733373,-0.30689472777495597,1.1002642425518534,1.631152403953262,1.6293906655106871,1.554214666654695,1.4015743692898492,0.3307676353690432,0.3341557807714401,0.6719878437201577,0.2705663166891164,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.5175607966797197,-0.9660826846381323,-0.690478438175964,0.2573145955702571,0.10804784865866122,-0.9369650237026439,-0.9090180686064863,-0.03530984910954351,-1.0824371156992825,-1.061906760260465,-0.24108721701222294,-0.5318855707066014,-0.8345361351028101,0.5424023126959664,-1.6598712423764217,-1.6581952850079966,-1.575002410553025,0.36553764609407163,0.35458962065254135,0.3595282356239608,0.28698307933940403,0.5856773711816423,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.07690662440622635,0.3730548189053411,0.33981376203174873,0.40504990414729874,0.46729216940351653,0.14029909366376742,0.2035573261592545,0.851807749637618,0.252867855334559,0.317494431880318,0.921975945071085,-0.6701474443034812,0.2911631485476837,0.5424023126959664,1.4117508275312831,1.413689324865796,1.4169981280100417,0.4875486394122791,0.08995313960079669,0.08872093076283459,0.3007999072918477,-0.12332250142654128,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9582149689532129,0.8171908753569447,-1.467342442010745,-0.16703152802756488,-0.03334244366876098,-1.6473770362361693,-1.6435338632091112,-0.9901811384138003,-1.4663665631549105,-1.4597561148997258,-0.784625469147579,-0.06583599100271142,0.4073778369788117,-0.5733215470158075,-1.440469665954443,-1.4424939443631057,-1.8727214829519019,-0.2841041531142894,-0.09115464695519378,-0.0966647274295912,-0.4202241403538171,1.0583439529204313,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5175607966797197,1.6763025401092915,-1.159439025856716,0.3020953904513985,0.5451215581300126,-1.4726855577443188,-1.4599049145584548,-0.7098510690782974,-1.1640074082902925,-1.1439423673346134,-0.3489880224312177,1.820728838836327,0.5284471647419228,-1.6890454067275784,-1.440469665954443,-1.4424939443631057,-1.6726737858066507,-0.4400908575985981,-0.5516460613829665,-0.5687449684751121,-0.6705374958488804,1.6885660619054836,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9582149689532129,-0.8494408920346815,-0.09361950840046146,0.7751676806042315,0.6383794151785165,-0.5293515738883261,-0.4877516569961572,0.34600692598269545,-0.7097550257683176,-0.6766208167517271,0.15850226131666542,-1.2756129848296744,0.0692290030282506,0.5424023126959664,-1.221068089532464,-1.2193546264545976,-0.6108415550528493,1.0965963231877334,0.3414069537560209,0.3461577541455711,0.45513136918751523,1.0583439529204313,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9582149689532129,-0.8696288946006627,1.0385176679197379,-0.6419680251535025,-0.7639884704240564,1.2408554081624255,1.3377361266486019,1.4685226205672257,0.7989389213933398,0.8798231114753005,1.245941482039611,-0.33626070264045105,-1.0303678688237332,1.1002642425518534,1.631152403953262,1.6293906655106871,1.9342167307375673,-0.4769030277361874,0.7928278042556428,0.8079663194200468,0.9805974412747018,-1.2262111921503822,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.6857100646877468,-1.6098556553533367,0.7779840080970978,-1.1592741293881175,-1.4103437951929365,1.0428717325383283,1.132503772274339,1.3697606823988422,0.32086370134883796,0.3856195954203521,0.9637293847369045,-0.11855729230027753,-1.254512776679257,1.1002642425518534,-1.221068089532464,-1.2193546264545976,0.11962778910278173,-0.8265784763236452,0.6988179491793867,0.711565147960857,1.4730652380358673,-1.3837667193966452,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9582149689532129,0.18687657301906288,0.27112761535123453,-0.9375508708367165,-0.8878560788921742,0.4489207056660366,0.5168067091515505,1.0439272194097045,0.4934635657474473,0.5607791535324675,1.0700835156158752,0.08911814614555258,-1.7907184992626934,-0.015459617159920586,-0.34346178384454823,-0.34167330934779955,0.6871374170994989,-0.4976172117719771,1.173492271766256,1.1960563418139654,1.67421180321,-1.2262111921503822,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.6857100646877468,0.27884414026409127,1.0669395217185713,1.0690497872896485,1.1072880692536058,0.5595586420442086,0.6356254406313868,1.110651479658033,0.6344012203628886,0.7107958850381474,1.154268243386893,-1.1042846348632198,-0.6203072706177327,0.5424023126959664,0.7535460982653465,0.7517093484038894,1.3354295487175343,2.5235885514623395,1.0151848565546366,1.0357914588227024,1.4148596505789302,0.5856773711816423,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5175607966797197,-0.8808444515817632,0.7353512273988476,0.87764412220316,0.7339153208087751,0.3266366707217413,0.38718627480991075,0.969373820242691,0.013437845490681216,0.06280928152926073,0.7577825375743931,-1.0967770719854775,-0.7896021430344743,-0.015459617159920586,-0.5628633602665272,-0.5648126272563078,0.47058252039262133,1.64699913628907,0.9799797837401937,0.9970327925135821,1.2332624838122304,0.42812184393537955,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9582149689532129,-0.5937261928655758,-0.024933361719947283,-1.0696455865665542,-1.1420039262570578,0.14029909366376742,0.2035573261592545,0.851807749637618,-0.054405640153295375,0.00019228019401000828,0.7109635849989703,-0.40919665606414707,-2.120170231405223,1.1002642425518534,1.4117508275312831,1.413689324865796,1.4169981280100417,-0.5601738003740949,1.2207301614787878,1.2464709219765997,1.0696842524570735,-1.2262111921503822,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.9582149689532129,1.3331064964875972,2.0380195265120475,1.7715187561929944,1.946581684369949,0.9613490425754647,1.0460901493799126,1.3251808644299938,1.4590646608811357,1.5576071387079824,1.570703108077572,1.7163011890309785,1.1801602587588789,-1.6890454067275784,0.3147429454213886,0.31286868985049043,1.2781433922244376,0.6252435823375372,-1.9341632912819617,-1.9811947668630963,-0.7790297245993504,1.7673438255286151,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9582149689532129,0.2833303630565324,0.612189860937236,1.2801470064504816,1.3156619488339678,-0.11009202550788494,-0.055683542524024875,0.6766038989260259,-0.021515923235806596,0.03338529253121349,0.7328547476705047,1.621458636045107,1.467378773158236,-1.1311834768716913,-1.440469665954443,-1.4424939443631057,-0.6836539616045505,-0.3042003722325436,-1.4486914925016392,-1.4862116775440042,-0.687740539837527,1.6885660619054836,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.07690662440622635,1.054960683356289,1.050360107002585,0.7300669638645526,0.8843708352478032,0.7633653669513675,0.8408577950056497,1.2232955143384492,1.1343128436680532,1.221478542062177,1.4190105693956496,-0.6219935593778679,-0.04582952457903068,1.1002642425518534,-1.6598712423764217,-1.6581952850079966,-0.6782353695122558,1.3531012011583654,0.26870138266558113,0.27118081300822455,1.9108949725813866,-0.044544737803409694,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.5175607966797197,-0.05762256916894227,1.7609064519734214,1.4193253354788666,1.4008296557730457,1.0370486832552666,1.1217020694125357,1.3653490676217217,0.9628844292863898,1.043606247406592,1.3304650768342916,-0.70666867984107,-0.42261828936057655,-1.1311834768716913,0.5341445218433675,0.5360080077589983,1.417901822303589,3.0404853067349014,1.028200816574061,1.0472035580139634,1.3547609817159272,0.9007884256741686,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9582149689532129,1.2927304913556332,1.6164286951626847,0.9652150278020142,1.148068959479127,1.2408554081624255,1.3377361266486019,1.4685226205672257,1.7480865338963798,1.8595131101298787,1.702544189017245,-1.0234430384597752,0.006623992413216854,-0.015459617159920586,-0.34346178384454823,-0.34167330934779955,0.9902587654393242,2.157289846593177,0.854158836885758,0.870736797466534,2.213398716023407,0.03423302581972189,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.07690662440622635,-0.21464036690435698,0.9579890821563763,0.748288063710422,0.7159291369259508,0.6527274305731955,0.7220390635258133,1.1604424810119833,0.5411681726338443,0.6055086315043876,1.0968437740981092,-0.7794750682302487,-0.44873371257553,1.1002642425518534,-0.12406020742256928,-0.12597196870290847,0.9115888256779897,1.2975152568260475,0.5842860500790725,0.5928588674000711,1.2801522438222028,0.03423302581972189,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.07690662440622635,1.3196478281102753,-1.237599123803508,-1.4022347764123217,-1.1899569012841105,-1.152417847175926,-1.1358538287043556,-0.2899591665711057,-0.8630539934460089,-0.8403879483376292,-0.004568922514219399,-0.4287019863360399,-2.0533395282845746,1.6581261724077403,0.09534136899940965,0.09716734920559936,0.0071880306209564735,-0.5958798133092956,0.7428713100858522,0.7546731532450064,0.6353580516686965,-0.9898779012809877,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9582149689532129,0.25865613769811013,0.29481249351692906,1.128412175679968,1.1626955102889474,-0.33719094754729056,-0.29332100548369766,0.5046335065081757,-0.25105688262988457,-0.2068025882881254,0.5602882828941447,-0.4094756172558633,-0.48916835477789317,-0.015459617159920586,-0.782264936688506,-0.7805139679011988,-0.04015992977742374,2.181940467153668,0.42196484621121677,0.4278513959785322,0.7112412866217165,1.609788298282352,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6857100646877468,0.8239202095456056,0.4653436163099298,1.054695316148262,1.171935127255013,-0.09262287765869989,-0.04488183966222156,0.6892147718761911,0.15359788727278795,0.20663499876021754,0.8545131054419667,-1.1786136568260723,-0.3701627796160197,-0.015459617159920586,0.9729476746873253,0.9748486663123972,1.1300890887571304,2.5847979765442304,0.8241601480790848,0.8377746281277508,0.9325025083132622,1.137121716543563,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9582149689532129,-0.49278618003566516,-1.389182344063953,-0.03970601225569326,-0.10556747176115902,-1.6007926419716758,-1.5895253489000947,-0.9161624529473568,-1.5832528396923717,-1.5748807060660484,-0.9895134271328594,1.8348336662707776,1.2720014194796898,-0.015459617159920586,0.3147429454213886,0.31286868985049043,-0.3246638599186609,-1.0165841495182828,-0.6720896428172259,-0.6936488604505868,-1.130449625049386,1.2158994801666945,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9582149689532129,-0.4524101749037012,0.41560537216197124,0.6301592990540038,0.5615658365995428,0.11700689653152069,0.1711522175738446,0.8344081223799894,-0.030476437843953864,0.017364942796622963,0.726410255381376,-1.2637545434009365,-0.22366252510047008,-0.5733215470158075,-1.6598712423764217,-1.6581952850079966,-0.9553468585524583,1.0844224143122843,0.7995345501572773,0.8127246378285325,1.2740837180754327,0.19178855306598483,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5175607966797197,1.099822911280694,0.7969319106296534,0.9729019587837956,1.129591246218817,0.33245972000480295,0.39798797767171407,0.969373820242691,0.6898115248454161,0.7644957986007146,1.1805898148866332,-0.9589111651388199,-0.24701961367907527,0.5424023126959664,-0.782264936688506,-0.7805139679011988,0.2916649378623362,2.2464065673509706,0.6764963257897532,0.6883162401666687,1.6128706330297762,0.5856773711816423,-0.5433048870569464,-0.44456923673683935,0.5499971755170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
